t(s)	ag (m/s^2)
41.255	-0.0009
41.26	-0.001
41.265	0.003
41.27	0.009
41.275	-0.0045
41.28	0.005
41.285	0.0097
41.29	0.0059
41.295	0.0118
41.3	0.0003
41.305	0.0074
41.31	0.0097
41.315	-0.0093
41.32	-0.0025
41.325	0.0164
41.33	-0.0075
41.335	-0.0103
41.34	0.023
41.345	0.0058
41.35	-0.0085
41.355	0.0026
41.36	0.0078
41.365	-0.0009
41.37	-0.0066
41.375	-0.0054
41.38	-0.0171
41.385	-0.0141
41.39	-0.0168
41.395	-0.0246
41.4	-0.0301
41.405	-0.0357
41.41	-0.0304
41.415	-0.0373
41.42	-0.0336
41.425	-0.0321
41.43	-0.0334
41.435	-0.0223
41.44	-0.0314
41.445	-0.0259
41.45	-0.0177
41.455	-0.0263
41.46	-0.0185
41.465	-0.0183
41.47	-0.0187
41.475	-0.0174
41.48	-0.0182
41.485	-0.0176
41.49	-0.0196
41.495	-0.0176
41.5	-0.0318
41.505	-0.0326
41.51	-0.0331
41.515	-0.0436
41.52	-0.0498
41.525	-0.0545
41.53	-0.0516
41.535	-0.0423
41.54	-0.0368
41.545	-0.0339
41.55	-0.0304
41.555	-0.0277
41.56	-0.0121
41.565	-0.0132
41.57	-0.0157
41.575	-0.0069
41.58	-0.0016
41.585	-0.0087
41.59	-0.0027
41.595	0.0074
41.6	-0.0034
41.605	0.0034
41.61	0.0121
41.615	0.012
41.62	0.0136
41.625	0.016
41.63	0.0163
41.635	0.0141
41.64	0.0219
41.645	0.0386
41.65	0.0335
41.655	0.0357
41.66	0.048
41.665	0.0242
41.67	0.0225
41.675	0.0474
41.68	0.039
41.685	0.0287
41.69	0.0416
41.695	0.0425
41.7	0.0405
41.705	0.0417
41.71	0.0427
41.715	0.0417
41.72	0.0409
41.725	0.0411
41.73	0.0321
41.735	0.0375
41.74	0.0395
41.745	0.0375
41.75	0.0435
41.755	0.0417
41.76	0.0434
41.765	0.0554
41.77	0.0571
41.775	0.0475
41.78	0.0528
41.785	0.0557
41.79	0.0504
41.795	0.0522
41.8	0.051
41.805	0.0493
41.81	0.0456
41.815	0.0392
41.82	0.0419
41.825	0.0365
41.83	0.0351
41.835	0.031
41.84	0.0228
41.845	0.0249
41.85	0.0149
41.855	0.0144
41.86	0.0095
41.865	0.0034
41.87	0.0104
41.875	0.006
41.88	-0.0018
41.885	0.0005
41.89	0.0071
41.895	0
41.9	-0.0008
41.905	-0.0033
41.91	-0.0058
41.915	0.0025
41.92	-0.0077
41.925	-0.0131
41.93	-0.0061
41.935	-0.0016
41.94	-0.0122
41.945	-0.0152
41.95	0.003
41.955	0.0067
41.96	-0.0056
41.965	-0.0062
41.97	0.0008
41.975	0.001
41.98	0.0075
41.985	0.0013
41.99	-0.0096
41.995	-0.0102
42	-0.0014
42.005	-0.0041
42.01	-0.0093
42.015	-0.0088
42.02	-0.0245
42.025	-0.0313
42.03	-0.0244
42.035	-0.0146
42.04	-0.0147
42.045	-0.0139
42.05	-0.007
42.055	0.0066
42.06	0.0049
42.065	0.0003
42.07	0.0155
42.075	0.013
42.08	0.0127
42.085	0.0266
42.09	0.0339
42.095	0.0253
42.1	0.0311
42.105	0.0516
42.11	0.047
42.115	0.0473
42.12	0.0529
42.125	0.0553
42.13	0.0539
42.135	0.0504
42.14	0.0632
42.145	0.0705
42.15	0.0714
42.155	0.071
42.16	0.0693
42.165	0.0623
42.17	0.0587
42.175	0.057
42.18	0.0524
42.185	0.0572
42.19	0.0457
42.195	0.0386
42.2	0.0446
42.205	0.0387
42.21	0.0385
42.215	0.0295
42.22	0.0294
42.225	0.0361
42.23	0.0243
42.235	0.0243
42.24	0.0213
42.245	0.0215
42.25	0.0235
42.255	0.0161
42.26	0.0143
42.265	0.0103
42.27	0.0166
42.275	0.0167
42.28	0.0032
42.285	0.0043
42.29	0.012
42.295	-0.0014
42.3	-0.0033
42.305	0.0063
42.31	-0.0062
42.315	-0.0023
42.32	-0.0064
42.325	-0.0137
42.33	-0.0113
42.335	-0.0157
42.34	-0.0189
42.345	-0.0215
42.35	-0.0179
42.355	-0.0187
42.36	-0.0149
42.365	-0.02
42.37	-0.0259
42.375	-0.0208
42.38	-0.0166
42.385	-0.0192
42.39	-0.0185
42.395	-0.0099
42.4	-0.0172
42.405	-0.0288
42.41	-0.0128
42.415	-0.0066
42.42	-0.026
42.425	-0.0166
42.43	-0.0105
42.435	-0.0239
42.44	-0.0196
42.445	-0.0129
42.45	-0.0121
42.455	-0.0225
42.46	-0.0155
42.465	-0.0093
42.47	-0.0335
42.475	-0.0265
42.48	-0.0205
42.485	-0.0248
42.49	-0.0243
42.495	-0.0365
42.5	-0.0324
42.505	-0.032
42.51	-0.038
42.515	-0.035
42.52	-0.0471
42.525	-0.0628
42.53	-0.0684
42.535	-0.0646
42.54	-0.0637
42.545	-0.0728
42.55	-0.0718
42.555	-0.0656
42.56	-0.0644
42.565	-0.0636
42.57	-0.0602
42.575	-0.0582
42.58	-0.0551
42.585	-0.0524
42.59	-0.0545
42.595	-0.0485
42.6	-0.0412
42.605	-0.0419
42.61	-0.0486
42.615	-0.0501
42.62	-0.0344
42.625	-0.0403
42.63	-0.0465
42.635	-0.0418
42.64	-0.0419
42.645	-0.0354
42.65	-0.0257
42.655	-0.0082
42.66	-0.0208
42.665	-0.0194
42.67	-0.0131
42.675	-0.0226
42.68	-0.0186
42.685	-0.0169
42.69	-0.0121
42.695	-0.0187
42.7	-0.0196
42.705	-0.0163
42.71	-0.0189
42.715	-0.0254
42.72	-0.0264
42.725	-0.0217
42.73	-0.0206
42.735	-0.0253
42.74	-0.0235
42.745	-0.0212
42.75	-0.0293
42.755	-0.0201
42.76	-0.0233
42.765	-0.0247
42.77	-0.0228
42.775	-0.0326
42.78	-0.0212
42.785	-0.0228
42.79	-0.0255
42.795	-0.0212
42.8	-0.0211
42.805	-0.0173
42.81	-0.0148
42.815	-0.0111
42.82	-0.0147
42.825	-0.0098
42.83	-0.0041
42.835	-0.0014
42.84	-0.0004
42.845	-0.0004
42.85	0.0075
42.855	0.0004
42.86	0.0031
42.865	0.0102
42.87	-0.0017
42.875	-0.007
42.88	-0.0041
42.885	-0.0025
42.89	-0.0126
42.895	-0.0154
42.9	-0.013
42.905	-0.0171
42.91	-0.0106
42.915	-0.0001
42.92	-0.0076
42.925	-0.0098
42.93	0.0051
42.935	0.0139
42.94	0.0123
42.945	0.0129
42.95	0.0247
42.955	0.0289
42.96	0.0328
42.965	0.0378
42.97	0.0415
42.975	0.0541
42.98	0.044
42.985	0.0443
42.99	0.0563
42.995	0.048
43	0.0429
43.005	0.0438
43.01	0.0467
43.015	0.0435
43.02	0.0411
43.025	0.0265
43.03	0.021
43.035	0.025
43.04	0.0304
43.045	0.029
43.05	0.0145
43.055	0.0206
43.06	0.0163
43.065	0.0074
43.07	0.0054
43.075	0.0058
43.08	0.0026
43.085	-0.0028
43.09	-0.001
43.095	-0.0156
43.1	-0.016
43.105	-0.0057
43.11	-0.0067
43.115	-0.0015
43.12	0.0029
43.125	0.0007
43.13	0.001
43.135	0.0037
43.14	0.0042
43.145	0.0054
43.15	0.0067
43.155	0.0077
43.16	0.0086
43.165	0.0103
43.17	0.0115
43.175	0.017
43.18	0.0149
43.185	0.0048
43.19	0.0171
43.195	0.0245
43.2	0.0144
43.205	0.0159
43.21	0.027
43.215	0.0196
43.22	0.0077
43.225	0.0165
43.23	0.0184
43.235	0.01
43.24	0.0092
43.245	0.0174
43.25	0.0112
43.255	0.0135
43.26	0.0208
43.265	0.0055
43.27	0.0093
43.275	0.0133
43.28	0.0129
43.285	0.0175
43.29	0.0173
43.295	0.0218
43.3	0.0227
43.305	0.0238
43.31	0.0289
43.315	0.0312
43.32	0.0288
43.325	0.0312
43.33	0.0396
43.335	0.0364
43.34	0.027
43.345	0.0301
43.35	0.0297
43.355	0.0225
43.36	0.0286
43.365	0.0297
43.37	0.0186
43.375	0.019
43.38	0.0244
43.385	0.0116
43.39	0.0115
43.395	0.02
43.4	0.0126
43.405	0.009
43.41	0.0103
43.415	0.0215
43.42	0.0174
43.425	0.0099
43.43	0.0221
43.435	0.0202
43.44	0.0118
43.445	0.0153
43.45	0.0203
43.455	0.0195
43.46	0.0053
43.465	0.0012
43.47	0.0063
43.475	0.001
43.48	0.0068
43.485	0.0101
43.49	0.005
43.495	0.0013
43.5	-0.0058
43.505	-0.0078
43.51	-0.014
43.515	-0.018
43.52	-0.0278
43.525	-0.0373
43.53	-0.0364
43.535	-0.0363
43.54	-0.0292
43.545	-0.0238
43.55	-0.0146
43.555	-0.0261
43.56	-0.0327
43.565	-0.0198
43.57	-0.0228
43.575	-0.0248
43.58	-0.0281
43.585	-0.0283
43.59	-0.0248
43.595	-0.0302
43.6	-0.0212
43.605	-0.0218
43.61	-0.0366
43.615	-0.0265
43.62	-0.0245
43.625	-0.0289
43.63	-0.0246
43.635	-0.0241
43.64	-0.0205
43.645	-0.0107
43.65	-0.0074
43.655	-0.0094
43.66	-0.0077
43.665	-0.0151
43.67	-0.0156
43.675	-0.0176
43.68	-0.0347
43.685	-0.0237
43.69	-0.0144
43.695	-0.0219
43.7	-0.0149
43.705	-0.0174
43.71	-0.0129
43.715	-0.0136
43.72	-0.0191
43.725	-0.0199
43.73	-0.0262
43.735	-0.0108
43.74	-0.0056
43.745	-0.0103
43.75	-0.0146
43.755	-0.0161
43.76	-0.0055
43.765	-0.0213
43.77	-0.0359
43.775	-0.0291
43.78	-0.0255
43.785	-0.0389
43.79	-0.0477
43.795	-0.0387
43.8	-0.0331
43.805	-0.0333
43.81	-0.038
43.815	-0.0358
43.82	-0.0295
43.825	-0.0182
43.83	-0.0161
43.835	-0.0093
43.84	0.0011
43.845	-0.0014
43.85	0.0005
43.855	0.0046
43.86	0.0143
43.865	0.0176
43.87	0.0168
43.875	0.0216
43.88	0.0174
43.885	0.0143
43.89	0.0333
43.895	0.0312
43.9	0.0174
43.905	0.018
43.91	0.0181
43.915	0.0181
43.92	0.0201
43.925	0.0233
43.93	0.023
43.935	0.0331
43.94	0.0188
43.945	0.0146
43.95	0.043
43.955	0.0452
43.96	0.04
43.965	0.0414
43.97	0.0468
43.975	0.0503
43.98	0.0451
43.985	0.053
43.99	0.0597
43.995	0.059
44	0.0483
44.005	0.0476
44.01	0.0677
44.015	0.0527
44.02	0.0387
44.025	0.0472
44.03	0.0435
44.035	0.0478
44.04	0.0617
44.045	0.0555
44.05	0.0566
44.055	0.0718
44.06	0.0636
44.065	0.0629
44.07	0.0643
44.075	0.0657
44.08	0.0701
44.085	0.0603
44.09	0.0657
44.095	0.071
44.1	0.0763
44.105	0.0723
44.11	0.0696
44.115	0.0801
44.12	0.0646
44.125	0.0592
44.13	0.0688
44.135	0.0682
44.14	0.0627
44.145	0.0599
44.15	0.0638
44.155	0.0695
44.16	0.0581
44.165	0.0446
44.17	0.0519
44.175	0.031
44.18	0.0151
44.185	0.0354
44.19	0.0263
44.195	0.0109
44.2	0.0135
44.205	0.01
44.21	0.0088
44.215	0.0079
44.22	0.0014
44.225	0.0054
44.23	0.0108
44.235	0.0053
44.24	0.0049
44.245	0.0045
44.25	0.0096
44.255	0.0109
44.26	0.0088
44.265	0.007
44.27	0.0117
44.275	0.0137
44.28	-0.0091
44.285	-0.003
44.29	0
44.295	-0.0166
44.3	-0.0113
44.305	-0.0185
44.31	-0.0266
44.315	-0.0346
44.32	-0.0447
44.325	-0.036
44.33	-0.0406
44.335	-0.0587
44.34	-0.0493
44.345	-0.0446
44.35	-0.0518
44.355	-0.0359
44.36	-0.0441
44.365	-0.0489
44.37	-0.0346
44.375	-0.03
44.38	-0.0366
44.385	-0.0389
44.39	-0.0251
44.395	-0.0278
44.4	-0.0297
44.405	-0.0281
44.41	-0.0353
44.415	-0.0366
44.42	-0.0378
44.425	-0.0435
44.43	-0.0506
44.435	-0.0509
44.44	-0.0489
44.445	-0.0529
44.45	-0.0626
44.455	-0.0604
44.46	-0.0647
44.465	-0.0736
44.47	-0.0662
44.475	-0.0654
44.48	-0.0628
44.485	-0.0604
44.49	-0.0611
44.495	-0.0475
44.5	-0.0416
44.505	-0.0438
44.51	-0.0305
44.515	-0.0372
44.52	-0.0457
44.525	-0.041
44.53	-0.044
44.535	-0.0295
44.54	-0.0192
44.545	-0.0458
44.55	-0.0558
44.555	-0.0349
44.56	-0.0308
44.565	-0.0334
44.57	-0.0303
44.575	-0.0334
44.58	-0.037
44.585	-0.0278
44.59	-0.0271
44.595	-0.0382
44.6	-0.0282
44.605	-0.0318
44.61	-0.0348
44.615	-0.0212
44.62	-0.0274
44.625	-0.0329
44.63	-0.0364
44.635	-0.0261
44.64	-0.023
44.645	-0.0292
44.65	-0.0155
44.655	-0.0193
44.66	-0.0392
44.665	-0.0333
44.67	-0.0338
44.675	-0.0448
44.68	-0.0356
44.685	-0.0353
44.69	-0.0365
44.695	-0.0322
44.7	-0.0267
44.705	-0.0274
44.71	-0.0252
44.715	-0.0187
44.72	-0.019
44.725	-0.0162
44.73	-0.0145
44.735	-0.0099
44.74	-0.0132
44.745	-0.0097
44.75	-0.0117
44.755	-0.0142
44.76	-0.0057
44.765	-0.0024
44.77	-0.0009
44.775	-0.0037
44.78	-0.0069
44.785	0.0041
44.79	-0.0006
44.795	-0.0114
44.8	0.0031
44.805	-0.0077
44.81	-0.006
44.815	-0.0013
44.82	-0.0128
44.825	-0.0103
44.83	-0.0071
44.835	-0.0073
44.84	-0.0158
44.845	-0.0115
44.85	-0.005
44.855	-0.0118
44.86	-0.0113
44.865	-0.0133
44.87	-0.0149
44.875	-0.0057
44.88	-0.0048
44.885	-0.0083
44.89	0.0008
44.895	0.0073
44.9	0.0053
44.905	0.0093
44.91	0.0045
44.915	0.0119
44.92	0.0197
44.925	0.0164
44.93	0.02
44.935	0.0206
44.94	0.0245
44.945	0.0247
44.95	0.0308
44.955	0.03
44.96	0.0227
44.965	0.0384
44.97	0.0347
44.975	0.0241
44.98	0.0355
44.985	0.0307
44.99	0.0309
44.995	0.0401
45	0.0241
45.005	0.0176
45.01	0.0275
45.015	0.0112
45.02	0.0015
45.025	0.0033
45.03	-0.0009
45.035	0.0011
45.04	0.0005
45.045	0.0117
45.05	0.0067
45.055	-0.0092
45.06	-0.0065
45.065	0.0051
45.07	0.0029
45.075	-0.0032
45.08	0.0181
45.085	0.0101
45.09	0.0115
45.095	0.0227
45.1	0.0108
45.105	0.0124
45.11	0.0131
45.115	0.0161
45.12	0.0163
45.125	0.0161
45.13	0.0208
45.135	0.0214
45.14	0.0202
45.145	0.0174
45.15	0.0293
45.155	0.0343
45.16	0.0155
45.165	0.0128
45.17	0.0122
45.175	0.004
45.18	0.0048
45.185	0.0142
45.19	0.0064
45.195	-0.0006
45.2	0.0125
45.205	0.0093
45.21	0.003
45.215	0.0087
45.22	0.006
45.225	0.004
45.23	0.0016
45.235	0.0044
45.24	0.0059
45.245	-0.0018
45.25	-0.005
45.255	-0.0022
45.26	0.0045
45.265	-0.0008
45.27	-0.0023
45.275	0.0012
45.28	0.0079
45.285	0.015
45.29	0.0133
45.295	0.0099
45.3	0.011
45.305	0.0137
45.31	0.0155
45.315	0.0142
45.32	0.0144
45.325	0.0229
45.33	0.0236
45.335	0.0221
45.34	0.0157
45.345	0.0171
45.35	0.0245
45.355	0.0142
45.36	0.0242
45.365	0.0285
45.37	0.0169
45.375	0.0236
45.38	0.0198
45.385	0.016
45.39	0.0148
45.395	0.0199
45.4	0.0252
45.405	0.02
45.41	0.0224
45.415	0.0162
45.42	0.018
45.425	0.0238
45.43	0.0183
45.435	0.0134
45.44	0.0134
45.445	0.0154
45.45	0.0089
45.455	0.0068
45.46	0.0144
45.465	0.0179
45.47	0.0012
45.475	0.0025
45.48	0.02
45.485	0.0038
45.49	0.0037
45.495	0.0157
45.5	0.0037
45.505	0.0051
45.51	0.0063
45.515	0.0018
45.52	0.007
45.525	-0.0023
45.53	-0.0093
45.535	0.0019
45.54	0.0125
45.545	0.0161
45.55	0.0111
45.555	0.0077
45.56	0.0041
45.565	0.0012
45.57	0.0014
45.575	-0.0066
45.58	-0.0052
45.585	0.0006
45.59	-0.0157
45.595	-0.0181
45.6	-0.0105
45.605	-0.0285
45.61	-0.0308
45.615	-0.0206
45.62	-0.0325
45.625	-0.0427
45.63	-0.0329
45.635	-0.0358
45.64	-0.0397
45.645	-0.0252
45.65	-0.0156
45.655	-0.0191
45.66	-0.028
45.665	-0.024
45.67	-0.0242
45.675	-0.0343
45.68	-0.026
45.685	-0.0139
45.69	-0.0203
45.695	-0.0257
45.7	-0.015
45.705	-0.0159
45.71	-0.0258
45.715	-0.0215
45.72	-0.0288
45.725	-0.0373
45.73	-0.0317
45.735	-0.0396
45.74	-0.0488
45.745	-0.0458
45.75	-0.048
45.755	-0.0538
45.76	-0.0623
45.765	-0.0678
45.77	-0.0639
45.775	-0.0708
45.78	-0.0749
45.785	-0.0629
45.79	-0.0572
45.795	-0.061
45.8	-0.0639
45.805	-0.0571
45.81	-0.0496
45.815	-0.049
45.82	-0.046
45.825	-0.0469
45.83	-0.0425
45.835	-0.0302
45.84	-0.0325
45.845	-0.0337
45.85	-0.0318
45.855	-0.0273
45.86	-0.0268
45.865	-0.0224
45.87	-0.0128
45.875	-0.0218
45.88	-0.0174
45.885	-0.009
45.89	-0.01
45.895	-0.0101
45.9	-0.0139
45.905	-0.0016
45.91	0.0063
45.915	-0.0068
45.92	-0.0017
45.925	0.0089
45.93	0.006
45.935	0.0015
45.94	0.0083
45.945	0.0114
45.95	0.0027
45.955	0.0003
45.96	0.0016
45.965	0.0028
45.97	0.0019
45.975	0.0131
45.98	0.016
45.985	0.02
45.99	0.0286
45.995	0.0311
46	0.0472
46.005	0.0544
46.01	0.0492
46.015	0.0541
46.02	0.0485
46.025	0.0329
46.03	0.0305
46.035	0.0382
46.04	0.0519
46.045	0.0563
46.05	0.0624
46.055	0.0632
46.06	0.0424
46.065	0.032
46.07	0.0276
46.075	0.0247
46.08	0.0291
46.085	0.0319
46.09	0.0396
46.095	0.0414
46.1	0.037
46.105	0.0367
46.11	0.0421
46.115	0.0408
46.12	0.0347
46.125	0.0376
46.13	0.0418
46.135	0.0345
46.14	0.029
46.145	0.0287
46.15	0.0347
46.155	0.0405
46.16	0.0249
46.165	0.0165
46.17	0.0166
46.175	0.0134
46.18	0.0196
46.185	0.0215
46.19	0.0203
46.195	0.0241
46.2	0.0167
46.205	0.0129
46.21	0.0152
46.215	0.0136
46.22	0.0203
46.225	0.0133
46.23	0.0118
46.235	0.0168
46.24	0.0089
46.245	0.0116
46.25	0.0026
46.255	0.0008
46.26	0.0073
46.265	-0.0174
46.27	-0.0156
46.275	-0.0044
46.28	-0.0237
46.285	-0.0139
46.29	0.004
46.295	0.001
46.3	0.0003
46.305	0.0133
46.31	0.0196
46.315	0.0084
46.32	0.0133
46.325	0.0227
46.33	0.0198
46.335	0.0147
46.34	0.0126
46.345	0.0097
46.35	-0.0104
46.355	-0.0143
46.36	-0.0078
46.365	-0.0183
46.37	-0.0201
46.375	-0.0145
46.38	-0.012
46.385	-0.0113
46.39	-0.0002
46.395	0.0053
46.4	0.0122
46.405	0.0244
46.41	0.0131
46.415	0.0279
46.42	0.0317
46.425	0.0072
46.43	0.0283
46.435	0.0248
46.44	0.0033
46.445	0.0197
46.45	0.012
46.455	0.0004
46.46	0.0086
46.465	0.0094
46.47	0.0059
46.475	0.003
46.48	0.0112
46.485	0.0188
46.49	0.0097
46.495	0.0151
46.5	0.0261
46.505	0.0203
46.51	0.0204
46.515	0.0236
46.52	0.0121
46.525	-0.0023
46.53	-0.0077
46.535	-0.0086
46.54	-0.0058
46.545	-0.0083
46.55	-0.0038
46.555	-0.0013
46.56	-0.0021
46.565	-0.0135
46.57	-0.0215
46.575	-0.0021
46.58	-0.0094
46.585	-0.0249
46.59	-0.0152
46.595	-0.0165
46.6	-0.022
46.605	-0.0095
46.61	-0.0059
46.615	-0.0057
46.62	0.0145
46.625	0.0143
46.63	0.0057
46.635	0.0161
46.64	0.0137
46.645	0.0168
46.65	0.0291
46.655	0.0326
46.66	0.0345
46.665	0.0232
46.67	0.0198
46.675	0.018
46.68	0.0198
46.685	0.03
46.69	0.028
46.695	0.0303
46.7	0.029
46.705	0.0223
46.71	0.0259
46.715	0.0377
46.72	0.0323
46.725	0.0275
46.73	0.037
46.735	0.0234
46.74	0.0172
46.745	0.0211
46.75	0.0051
46.755	0.0036
46.76	0.0072
46.765	-0.0081
46.77	-0.009
46.775	-0.0055
46.78	-0.0137
46.785	-0.0131
46.79	-0.0048
46.795	-0.0099
46.8	-0.008
46.805	0.0072
46.81	0.0055
46.815	0.005
46.82	0.011
46.825	0.0066
46.83	0.003
46.835	0.0027
46.84	-0.0024
46.845	0.0038
46.85	0.0036
46.855	-0.0087
46.86	-0.0033
46.865	-0.0038
46.87	-0.0193
46.875	-0.0226
46.88	-0.0189
46.885	-0.0302
46.89	-0.0259
46.895	-0.0053
46.9	-0.0164
46.905	-0.0218
46.91	-0.0123
46.915	-0.009
46.92	-0.0067
46.925	-0.0119
46.93	-0.0086
46.935	-0.0034
46.94	-0.0152
46.945	-0.0118
46.95	-0.0047
46.955	-0.0181
46.96	-0.0112
46.965	-0.0083
46.97	-0.0206
46.975	-0.0077
46.98	-0.0043
46.985	-0.0233
46.99	-0.0171
46.995	0.0003
47	-0.0103
47.005	-0.018
47.01	-0.005
47.015	-0.0001
47.02	-0.0165
47.025	-0.0307
47.03	-0.0247
47.035	-0.0254
47.04	-0.0275
47.045	-0.0218
47.05	-0.0259
47.055	-0.0223
47.06	-0.0122
47.065	-0.0147
47.07	-0.0115
47.075	-0.0081
47.08	-0.0044
47.085	0.0096
47.09	0.005
47.095	-0.0009
47.1	0.0015
47.105	0.0009
47.11	0.0016
47.115	-0.0063
47.12	0.0016
47.125	0.0151
47.13	0
47.135	-0.0044
47.14	0.0076
47.145	0.0072
47.15	0.0249
47.155	0.0393
47.16	0.0219
47.165	0.0254
47.17	0.0231
47.175	0.0037
47.18	0.0083
47.185	0.0088
47.19	0.0071
47.195	0.0061
47.2	-0.0057
47.205	-0.0058
47.21	0.0007
47.215	-0.0057
47.22	-0.0092
47.225	-0.004
47.23	-0.0074
47.235	-0.0077
47.24	-0.0043
47.245	-0.0047
47.25	-0.0002
47.255	-0.0015
47.26	-0.0065
47.265	-0.0029
47.27	0.0032
47.275	-0.0059
47.28	-0.0128
47.285	-0.0071
47.29	-0.0098
47.295	-0.018
47.3	-0.0115
47.305	-0.0117
47.31	-0.0206
47.315	-0.0195
47.32	-0.0306
47.325	-0.0361
47.33	-0.0267
47.335	-0.0315
47.34	-0.039
47.345	-0.0357
47.35	-0.0305
47.355	-0.0238
47.36	-0.0171
47.365	-0.0103
47.37	-0.0059
47.375	0.0045
47.38	0.0076
47.385	0.0159
47.39	0.0277
47.395	0.0238
47.4	0.0342
47.405	0.0389
47.41	0.023
47.415	0.0237
47.42	0.0373
47.425	0.0192
47.43	0.0021
47.435	0.0215
47.44	0.0214
47.445	0.0081
47.45	-0.0091
47.455	-0.011
47.46	0.0049
47.465	-0.0178
47.47	-0.0219
47.475	-0.0181
47.48	-0.0264
47.485	-0.0259
47.49	-0.0368
47.495	-0.0344
47.5	-0.0359
47.505	-0.0486
47.51	-0.049
47.515	-0.0504
47.52	-0.0617
47.525	-0.0712
47.53	-0.0828
47.535	-0.0822
47.54	-0.0737
47.545	-0.075
47.55	-0.0678
47.555	-0.0676
47.56	-0.0658
47.565	-0.058
47.57	-0.0534
47.575	-0.0369
47.58	-0.0337
47.585	-0.0278
47.59	-0.0182
47.595	-0.0242
47.6	-0.024
47.605	-0.0242
47.61	-0.0326
47.615	-0.0288
47.62	-0.0291
47.625	-0.0426
47.63	-0.0356
47.635	-0.0427
47.64	-0.0541
47.645	-0.0406
47.65	-0.0371
47.655	-0.0432
47.66	-0.0366
47.665	-0.0396
47.67	-0.0524
47.675	-0.0403
47.68	-0.034
47.685	-0.0359
47.69	-0.0366
47.695	-0.0386
47.7	-0.0343
47.705	-0.0331
47.71	-0.0335
47.715	-0.044
47.72	-0.0477
47.725	-0.0425
47.73	-0.0537
47.735	-0.0581
47.74	-0.0531
47.745	-0.0478
47.75	-0.0509
47.755	-0.0381
47.76	-0.0191
47.765	-0.0276
47.77	-0.0232
47.775	-0.0064
47.78	-0.0039
47.785	-0.0098
47.79	-0.0042
47.795	0.0065
47.8	0.0047
47.805	0.0012
47.81	0.0004
47.815	-0.0037
47.82	-0.0005
47.825	0.0045
47.83	0.0082
47.835	0.0056
47.84	0.0113
47.845	0.0264
47.85	0.02
47.855	0.0195
47.86	0.0288
47.865	0.034
47.87	0.0379
47.875	0.0353
47.88	0.0382
47.885	0.0368
47.89	0.027
47.895	0.0314
47.9	0.03
47.905	0.013
47.91	0.0116
47.915	0.0131
47.92	0.0089
47.925	-0.0018
47.93	-0.0025
47.935	0.0042
47.94	-0.0082
47.945	-0.0077
47.95	-0.003
47.955	-0.0016
47.96	0.0063
47.965	0.0087
47.97	0.0088
47.975	0.0176
47.98	0.0218
47.985	0.0182
47.99	0.0352
47.995	0.0466
48	0.0484
48.005	0.0507
48.01	0.0597
48.015	0.0687
48.02	0.058
48.025	0.0586
48.03	0.0646
48.035	0.0751
48.04	0.0868
48.045	0.0839
48.05	0.0883
48.055	0.0947
48.06	0.1021
48.065	0.1068
48.07	0.1027
48.075	0.1117
48.08	0.1111
48.085	0.1005
48.09	0.1069
48.095	0.1051
48.1	0.0963
48.105	0.0846
48.11	0.0867
48.115	0.0783
48.12	0.0664
48.125	0.0727
48.13	0.0628
48.135	0.064
48.14	0.0631
48.145	0.0611
48.15	0.0733
48.155	0.0711
48.16	0.061
48.165	0.0556
48.17	0.0424
48.175	0.0366
48.18	0.0329
48.185	0.0261
48.19	0.0257
48.195	0.0205
48.2	0.0203
48.205	0.0203
48.21	0.0145
48.215	0.0173
48.22	0.0238
48.225	0.0086
48.23	0.006
48.235	0.0176
48.24	0.0075
48.245	0.0075
48.25	0.0073
48.255	0.0169
48.26	0.0004
48.265	0.0001
48.27	0.0387
48.275	0.0231
48.28	0.0174
48.285	0.0237
48.29	0.0332
48.295	0.0306
48.3	0.0196
48.305	0.0285
48.31	0.0147
48.315	0.0087
48.32	0.011
48.325	0.0032
48.33	-0.0025
48.335	-0.0049
48.34	-0.0073
48.345	-0.0094
48.35	-0.0105
48.355	-0.0143
48.36	-0.0035
48.365	-0.0046
48.37	-0.011
48.375	0.0015
48.38	-0.0039
48.385	-0.0093
48.39	0
48.395	0.0042
48.4	-0.005
48.405	-0.0004
48.41	0.006
48.415	-0.006
48.42	-0.0084
48.425	-0.0134
48.43	-0.0163
48.435	-0.0176
48.44	-0.0163
48.445	-0.0098
48.45	-0.0144
48.455	-0.0092
48.46	0.0008
48.465	0.0004
48.47	0.0044
48.475	0.0038
48.48	0.0021
48.485	-0.0026
48.49	-0.0095
48.495	-0.0089
48.5	-0.0128
48.505	-0.0167
48.51	-0.025
48.515	-0.0217
48.52	-0.0178
48.525	-0.0265
48.53	-0.0174
48.535	-0.0224
48.54	-0.0392
48.545	-0.0258
48.55	-0.0115
48.555	-0.0171
48.56	-0.0168
48.565	-0.0097
48.57	-0.0046
48.575	0.0037
48.58	0.0076
48.585	0.0107
48.59	0.0142
48.595	0.0099
48.6	0.0059
48.605	0.0015
48.61	0.0026
48.615	0.0031
48.62	-0.0071
48.625	-0.0034
48.63	0.0028
48.635	-0.0008
48.64	0.0069
48.645	0.0164
48.65	0.0253
48.655	0.0381
48.66	0.0352
48.665	0.0176
48.67	0.014
48.675	0.0209
48.68	0.0204
48.685	0.0108
48.69	0.0048
48.695	0.0115
48.7	-0.0077
48.705	-0.0239
48.71	-0.0206
